id,name,first_air_date,actors,genres,vote_average,poster_path,overview,ubicacion
125506,Below Deck Down Under,2022-03-17,"Jason Chambers, Daisy Kelliher, João Franco","Reality,Drama",6.4,/s51ttvEaHvCO7L2yUie6IWu5VNt.jpg,Sin sinopsis disponible.,M
66902,Below Deck Mediterranean,2016-05-03,"Sandy Yawn, Aesha Scott, Joe Bradley, Nathan Gallagher, Genevieve Lillie",Reality,7.6,/u88QjNj1xyGwnZMtSZjA9jDNNro.jpg,"Siga a los miembros de la tripulación que viven y trabajan a bordo de un megayate de 150 pies de eslora mientras realiza una temporada de chárter en el Mediterráneo. Ofrecer un servicio inigualable a unos huéspedes adinerados e inflexibles se hace aún más difícil, ya que el equipo se enfrenta a todo tipo de situaciones, desde triángulos amorosos hasta ver a otros miembros de la tripulación cruzar escandalosamente la línea con los huéspedes.",P M
50042,Below Deck,2013-07-01,"Kerry Titheradge, Fraser Olender, Rainbeau de Roos, Moe Vilomar, Jessenia Stidger",Reality,7.3,/xMkYEWMGB7F7YfzJ24DPXoDj8vo.jpg,Bajo Cubierta narra la vida de los miembros de la tripulación que trabajan y residen a bordo de un superyate durante la temporada de alquiler. Muestra a la tripulación mientras se ocupan de sus problemas personales para que sus carreras profesionales funcionen.,P J M
97872,Below Deck Sailing Yacht,2020-02-03,Glenn Shephard,Reality,6.9,/xRYK5NhY15uKaJ4a97xmWyHxSCi.jpg,"El supervelero Parsifal III zarpa con una nueva y variopinta tripulación, que surca mares con vientos huracanados, enredos y mucho más en esta secuela de la famosa saga.",M J
156138,Benjamin Franklin,2022-04-04,"Peter Coyote, Mandy Patinkin, Josh Lucas, Liam Neeson",Documental,7.688,/5FEnmVarGMYobtnaG8jlqnh66Lt.jpg,Sin sinopsis disponible.,N
146176,Berlin,2023-12-29,"Pedro Alonso, Samantha Siqueiros, Tristán Ulloa, Michelle Jenner, Joel Sánchez","Drama,Action & Adventure,Crimen",7.6,/oFTv9kayoU1xECGct7DgwTZ6Ymy.jpg,"En sus días de gloria, Berlín y una banda de ladrones se reunieron en París para ejecutar un ambicioso golpe: robar 44 millones de euros en joyas en una noche.",O
35935,Berserk,1997-10-08,"Nobutoshi Canna, Toshiyuki Morikawa, 宮村優子, 西村朋紘, Unsho Ishizuka","Action & Adventure,Sci-Fi & Fantasy,Animación",8.512,/qsxalXLXwGqjlxG6PXfVeXYIMeu.jpg,"Durante más de 100 años, los magníficos ejércitos de Chuder y los de la región central han luchado en sangrientas batallas. Tan sólo la impenetrable fortaleza Doldery mantiene al Imperio de Chuder a salvo de todas las guerras que les rodean. La banda de los Halcones han tomado posiciones en la gran ofensiva. En esta batalla, las tropas de la región central podrán llegar hasta las puertas de la legendaria fortaleza de Chuder y desafiar al ejército invencible del General Boscongn.",O
60059,Better Call Saul,2015-02-08,"Bob Odenkirk, Jonathan Banks, Rhea Seehorn, Tony Dalton, Giancarlo Esposito","Crimen,Drama",8.713,/fC2HDm5t0kHl7mTm7jxMR31b7by.jpg,"Esta precuela de 'Breaking Bad' nominada al Emmy narra la vida del picapleitos Jimmy McGill y su transformación en Saul Goodman, el abogado de moral laxa.",M H
66292,Big Little Lies,2017-02-19,"Nicole Kidman, Reese Witherspoon, Shailene Woodley, Laura Dern, Alexander Skarsgård",Drama,7.87,/zxGkno93ExrTMsJVllH6mzQ652z.jpg,"Una oscura y misteriosa historia sobre tres madres (Madeline, Celeste y Jane) del norte de California cuyas vidas, aparentemente perfectas, se ven sorprendidas por un asesinato durante un evento para recaudar fondos del colegio de primaria. Celeste es una mujer con una vida familiar perfecta y un esposo ejemplar. Sin embargo, luchará por conseguir algo que le quita el sueño todas las noches. Madeline es una madre atrevida, divertida, pero tendrá que soportar que su exmarido y su actual mujer vivan en la misma ciudad que ella. Por su parte, Jane, una madre soltera y su llegada a la nueva ciudad no será todo lo placentera que pudiera imaginar.",K
62852,Billions,2016-01-17,"Paul Giamatti, Maggie Siff, David Costabile, Dola Rashad, Jeffrey DeMunn",Drama,7.76,/edwYPQdZE998d748AdwWLsfy0rl.jpg,"El fiscal Chuck Rhoades inicia una cruzada contra Bobby 'Axe' Axelrod, un titán de las altas finanzas, dando así inicio a una batalla entre dos de las figuras más poderosas de Nueva York.",K
155537,Black Bird,2022-07-07,"Taron Egerton, Paul Walter Hauser, Sepideh Moafi, Greg Kinnear, Ray Liotta","Drama,Crimen",8.067,/qu312pwM61NPTr7nexvovCClDNP.jpg,"Cuando Jimmy Keene comienza una condena de 10 años de cárcel, recibe una oferta increíble: si puede obtener una confesión del presunto asesino Larry Hall, Jimmy será liberado. Completar esta misión se convierte en el reto de su vida.",M
225385,Black Doves,2024-12-05,,"Action & Adventure,Misterio,Crimen",7.055,/uoXtkm2P4HPPL8T3IBJ02G3hCC4.jpg,"Cuando asesinan a su amante, una espía que lleva una doble vida como la esposa de un político acude a un viejo amigo para descubrir la verdad y vengarse.",P
137040,Black Knight,2023-05-12,"Kim Woo-bin, 강유석, 이솜, 송승헌, 김의성","Drama,Action & Adventure,Sci-Fi & Fantasy",7.403,/xTJKLKojUHUhhwdeSElbb9Gzyvu.jpg,"Ambientada en el año 2071, el mundo ha sido diezmado por la contaminación tóxica del aire. Sólo un 1% de la población ha sobrevivido y ahora existe una estricta clase social. La gente rara vez sale de casa y, cuando lo hace, lleva máscaras de gas debido a la contaminación atmosférica. Los ciudadanos dependen en gran medida del servicio de reparto de paquetes para cubrir sus necesidades. Los repartidores, conocidos como caballeros, entregan los paquetes y también los protegen de los ladrones.",O
249039,Black Rabbit,2025-09-18,"Jason Bateman, Jude Law, Chris Coy, Troy Kotsur, Abbey Lee","Drama,Crimen",7.036,/4e9CraVtGY00jLP2YGwsuEtaIjR.jpg,"El dueño de un restaurante de moda se ve arrastrado al hampa neoyorquina cuando su hermano, un imán para los problemas, vuelve a la ciudad con unos usureros pisándole los talones.",P
47665,Black Sails,2014-01-25,"Toby Stephens, Luke Arnold, Hannah New, Jessica Parker Kennedy, Toby Schmitz","Drama,Action & Adventure",7.635,/mZcSwrDdw6cdOVgXm496DgwrQcQ.jpg,"Basada en la famosa novela ‘La isla del tesoro’, aventuras de piratas plagada de sangre, sexo y violencia, ‘Black Sails‘ sigue las aventuras con el capitán Flint, un famoso pirata que supuestamente depositó un tesoro en una isla. Flint estará acompañado de un grumete llamado Long John Silver.",I
80307,Bodyguard,2018-08-26,"Richard Madden, Keeley Hawes, Sophie Rundle, Gina McKee, Pippa Haywood","Crimen,Drama,War & Politics,Misterio",7.776,/5DUJTrHTRLHLCKWriPhdusQogAv.jpg,"Tras ayudar a impedir un atentado terrorista, un veterano de guerra debe proteger a uno de los políticos que impulsó el conflicto en el que combatió.",K
206650,The Bomber: Terror of WWII,2022-06-06,Callan McAuliffe,"Documental,War & Politics",7.5,/qWEwxOZXz3FKY60tAnRGfBl5FxY.jpg,Sin sinopsis disponible.,N
209332,Boy Swallows Universe,2024-01-11,"Phoebe Tonkin, Lee Tiger Halley","Drama,Crimen,Misterio",7.364,/nb0ek7qonE0YkyaB4dsAw5J9NoH.jpg,"Australia, años 80. Un niño se enfrenta a la dura realidad de la vida... y a los peligros que se ciernen sobre su familia.",O
130523,Ganglands,2021-09-24,"Sami Bouajila, Tracy Gotoas, Salim Kéchiouche, Samuel Jouy, Aron Kto","Crimen,Action & Adventure",7.099,/sxwMPWL627OnIBCBlKyMhER7DCO.jpg,"Para proteger a su familia de un poderoso narcotraficante, el hábil ladrón Mehdi y su banda de atracadores se ven inmersos en una salvaje guerra territorial.",J
1396,Breaking Bad,2008-01-20,"Bryan Cranston, Aaron Paul, Anna Gunn, RJ Mitte, Dean Norris","Drama,Crimen",8.952,/anFx9aTOOYqgS3v7x3R84Kz67ly.jpg,Un profesor de química con cáncer terminal se asocia con un exalumno suyo para fabricar y vender metanfetamina a fin de que su familia no pase apuros económicos.,G
93290,Breeders,2020-03-02,"Martin Freeman, Daisy Haggard, Oscar Kennedy, Zoë Athena",Comedia,6.827,/cTz7gZuCd6wtvXWt55ALWlTqYc6.jpg,"Coproducción de FX y Sky que describe la paradoja de los padres de que existe la posibilidad, de forma simultánea, de amar a tu hijo hasta el fin del mundo, mientras estás tan cabreado que lo enviarías allí. Martin Freeman interpreta a un padre cariñoso que descubre que no es exactamente el hombre que pensó que era y Daisy Haggard da vida a su esposa.",J
91239,Bridgerton,2020-12-25,"Ruth Gemmell, Luke Thompson, Yerin Ha, Luke Newton, Claudia Jessie",Drama,8.048,/uXTg565ahu9RwonCX1V2Hex1NU6.jpg,"Ambientada en la alta sociedad londinense de principios del siglo XIX, la historia se centra en la familia Bridgerton, formada por varios hermanos y hermanas que se debaten entre el amor, el deber y la vocación. Cada temporada refleja la vida amorosa de un hermano Bridgerton, empezando por Daphne y siguiendo por Anthony, Colin y Benedict.",J O
1427,Broadchurch,2013-03-04,"David Tennant, Olivia Colman, Julie Hesmondhalgh, Mark Bazeley, Lenny Henry","Crimen,Drama,Misterio",7.916,/2NhBFUTg5KVBmGwafxtLwVdsqrr.jpg,"A principios de julio el pueblo costero de Broadchurch se prepara para recibir los primeros turistas, pero un hecho estremecedor está a punto de ocurrir. Danny Lattimer, de once años de edad, ha desaparecido y su madre, Beth, lo busca nerviosa por toda la ciudad. Pronto aparece el cadáver del niño en la playa.",N
208953,Bupkis,2023-05-04,"Pete Davidson, Edie Falco, Joe Pesci",Comedia,6.286,/y2hAQhAwE9fRe4cpq2OrcPLRxNO.jpg,Pete Davidson intenta trabajar a través de dinámicas familiares únicas y las complejidades de la fama para formar relaciones significativas.,O
154825,Business Proposal,2022-02-28,"Ahn Hyo Seop, 김세정, 김민규, 설인아, 이덕화","Comedia,Drama",8.474,/lOa1IUp3AFVo6h9b17KA20r4E5s.jpg,"Ha-ri se hace pasar por su amiga durante una cita a ciegas para ahuyentar al pretendiente. Pero el plan cambia cuando este resulta ser su CEO, que le hace una propuesta.",P
1215,Californication,2007-08-13,"David Duchovny, Natascha McElhone, Evan Handler, Pamela Adlon","Comedia,Drama",7.624,/jPqOY8cq9KXQN4bD7zJGHCNvcb4.jpg,"Hank Moody (Duchovny) es un afamado novelista de Nueva York que ha perdido la inspiración tras el éxito de su último libro. Mientras lucha por retomar su carrera, Moody decide mudarse a Los Angeles, donde se reencontrará con Karen (Natascha McElhone), su ex novia, que ahora mantiene una nueva relación, y Becca (Madeleine Martin), la hija adolescente de ambos, una jovencita de doce años bastante poco convencional. Junto a la inseparable compañía de su mejor amigo y también agente, Hank Moody iniciará una nueva vida entregado a los placeres del sexo y coqueteando con las drogas y el alcohol, en una espiral un tanto desenfrenada que él pretende hacer compatible con la educación de su hija y los permanentes intentos de reconquistar a Karen.",N
90027,Carnival Row,2019-08-29,"Orlando Bloom, Cara Delevingne, Simon McBurney, Tamzin Merchant, David Gyasi","Crimen,Drama,Sci-Fi & Fantasy",7.672,/jyhxT10e2z9IDsKoIQDKhyxSQJt.jpg,"En la oscura y futurística ciudad neo-victoriana de Burge, una serie de sucesos harán que la fantasía negra se mezcle con la realidad. Burge se ha convertido en un refugio para las criaturas de fantasía que han huido de sus respectivos mundos asolados por la guerra. Pero todo se complicará cuando un peligroso asesino en serie comience a dar caza a los no humanos. El inspector de la policía Rycroft Philostrate (Bloom) será el encargado de investigar el último caso: el asesinado de una bailarina. y aunque el inspector trate de no involucrarse personalmente en el caso, pronto descubrirá que no es fácil separar los sentimientos del trabajo.",K
61920,Catastrophe,2015-01-19,"Sharon Horgan, Rob Delaney, Mark Bonnar, Ashley Jensen, Daniel Lapaine",Comedia,7.55,/2saxUzvXv2b0FgjuzAqItH5bH0x.jpg,Un muchacho americano Rob deja embarazada a una chica irlandesa Sharon durante un rollete que tiene lugar una semana durante un viaje de negocios a Londres.,J
82744,Catch-22,2019-05-17,"Christopher Abbott, Kyle Chandler, Daniel David Stewart, Tessa Ferrer, Lewis Pullman","Comedia,Drama,War & Politics",7.337,/1huTLz8UaEeOLJNwqMKCQs76Bl5.jpg,"Catch-22 sigue a Yossarian, un bombardero de la Fuerza Aérea de los Estados Unidos en la Segunda Guerra Mundial que está furioso porque miles de personas que nunca ha conocido intentan matarlo. Pero su verdadero problema no es el enemigo, sino su propio ejército, que sigue aumentando el número de misiones que los hombres deben volar para completar su servicio.",J
76692,Catherine the Great,2019-10-03,"Helen Mirren, Jason Clarke, Rory Kinnear, Gina McKee, Kevin McNally","Drama,War & Politics",6.685,/s50flEj06i7HmZx0lVMTHD4p6MF.jpg,"Un relato del reinado de Catalina II de Rusia (1729-1796), llamada la Grande, y su apasionada relación con el tempestuoso líder militar ruso Grigory Potemkin (1739-1791), que le ayudó a rechazar las incursiones del Imperio Otomano, conquistar la península de Crimea y moldear el imperio para que en el futuro se convirtiera en una verdadera potencia mundial.",J
97198,Happily Married,2020-09-16,"Patrice Robitaille, Karine Gonthier-Hyndman, Marilyn Castonguay, François Létourneau, Sophie Desmarais","Crimen,Drama,Comedia",6.5,/7WBMkFS9RhWM6Eas89dV6ZFTCrh.jpg,"Dos matrimonios de mediana edad llevan demasiado lejos aquello de ser 'Partners in crime' y, buscando nuevos alicientes a sus aburridas existencias, deciden dedicar sus vidas al crimen y la crueldad.",J
66912,Chance,2016-10-19,"Hugh Laurie, Ethan Suplee, Greta Lee, Stefania LaVie Owen, Clarke Peters",Drama,6.893,/OC3QtOSM8fURbkV6nJ8guOUFnu.jpg,"Eldon Chance es un neuropsiquiatra forense que vive en San Francisco. Después de tomar la imprudente decisión de tener una aventura amorosa con una de sus pacientes, Chance tendrá que lidiar con esta peligrosa mujer que tiene un trastorno de personalidad múltiple y cuyo marido abusivo es un temerario detective de homicidios con quien debe tener mucho cuidado. Chance es una serie exclusiva desarrollada por Hulu para su plataforma de vídeo por demanda. Dirigida por Lenny Abrahamson (Frank), la serie tiene como productores ejecutivos a Michael London (Milk), Brian Grazer (Empire), a quienes se suma Alexandra Cunningham como 'showrunner' (Desperate Housewives). Hugh Laurie, protagonista de la serie, y Nunn, autor de la novela en la que se basa esta producción, también ejercerán como productores ejecutivos en este proyecto de Hulu en colaboración con Fox 21 Studios.",I
87108,Chernobyl,2019-05-06,"Jared Harris, Stellan Skarsgård, Emily Watson, Paul Ritter, Jessie Buckley",Drama,8.726,/hlLXt2tOPT6RRnjiUmoxyG1LTFi.jpg,"En Abril de 1986, la Central Nuclear de Chernóbil en Ucrania (en aquel entonces, la Unión Soviética), sufrió una explosión masiva que liberó material radioactivo en Bielorrusia, Rusia, Ucrania, así como en zonas de Escandinavia y Europa Central. La serie relata lo que aconteció en 1986, en uno de los mayores desastres provocados por el hombre en la historia reciente, así como los sacrificios realizados para salvar al continente de un desastre sin precedentes.",K
196890,Chief of War,2025-07-31,"Jason Momoa, Luciane Buchanan, Te Ao o Hinepehinga, Cliff Curtis, Kaina Makua",Drama,7.358,/8Mckh3qJRTzXTQNZtpb133RHmO4.jpg,"Con los cuatro reinos de Hawái divididos por la guerra, el gran guerrero Ka’iana emprende la monumental misión de unir a su pueblo, a la vez que se acerca una amenaza existencial.",P
223397,City of God: The Fight Rages On,2024-08-25,"Alexandre Rodrigues, Roberta Rodrigues, Andréia Horta, Sabrina Rosa, Dhonata Augusto","Drama,Crimen",7.628,/bROpzy08O9nSyfDgBUlgUoMp9nw.jpg,"Una comunidad atrapada en un conflicto brutal entre traficantes, policía y grupos paramilitares se une para luchar contra sus opresores.",O
207333,One Hundred Years of Solitude,2024-12-11,"Claudio Cataño, Carla Baratta, Maria Adelaida Puerta, Juanita Molina, Laura Taylor","Drama,Sci-Fi & Fantasy",8.093,/3VRa9ZM0wq2vhdMGZ1Z3UpZDkXm.jpg,"En el atemporal pueblo de Macondo, siete generaciones de la familia Buendía transitan entre el amor, el olvido, un pasado ineludible... y el destino.",P
114922,Citadel,2023-04-27,"Richard Madden, Priyanka Chopra Jonas, Ashleigh Cummings, Roland Møller, Lesley Manville","Drama,Crimen,Action & Adventure",6.863,/5MHtxPEfmN4b0rHzfEZRcm6v9WI.jpg,"Hace ocho años, Citadel, agencia de espionaje global e independiente, fue destruida por una nueva organización, Manticore. Con la memoria borrada, los agentes de élite Mason Kane y Nadia Sinh se salvaron por poco. Ocho años después, el excolega de Mason, Bernard Orlick, le pide ayuda para evitar que Manticore imponga un nuevo orden mundial.",N
117648,Clarkson's Farm,2021-06-11,"Jeremy Clarkson, Kaleb Cooper, Charlie Ireland, Lisa Hogan","Reality,Comedia",8.506,/toVhyqMT3ICfahE7Ad8obJvZHpX.jpg,"Un año intenso, arduo y muy divertido en la vida del agricultor más insólito de Gran Bretaña, Jeremy Clarkson. Únete a Jeremy y a su grupo de socios agrícolas mientras se enfrentan a un tiempo de locos, animales desobedientes, cultivos que no crecen y una pandemia inesperada. Verás a Jeremy Clarkson como nunca antes lo habías visto.",J N O P
129495,Clickbait,2021-08-25,"Adrian Grenier, Zoe Kazan, Betty Gabriel, Phoenix Raei, Camaron Engels","Drama,Misterio,Crimen",7.114,/q42t4S113jebD1khigJt8z3m1mD.jpg,Ocho puntos de vista diferentes aportan pistas sobre el responsable de un brutal crimen alimentado por las redes sociales.,J
66190,Marvel's Cloak & Dagger,2018-06-07,"Aubrey Joseph, Olivia Holt, Gloria Reuben, Andrea Roth, J.D. Evermore","Action & Adventure,Drama,Sci-Fi & Fantasy",7.1,/pYnRJuBPEqZO1o4fcxBTgmKNHfy.jpg,"En Nueva Orleans, Luisiana, los adolescentes Tandy Bowen y Tyrone Johnson provienen de diferentes orígenes y han adquirido superpoderes después de un evento que cambió sus vidas y que giró en torno al colapso de la Plataforma del Golfo de Roxxon. A medida que su amistad se desarrolla, pronto se dan cuenta de que sus poderes funcionan mejor cuando están juntos y usan estos poderes para tratar de arreglar algunos de los errores en el mundo.",J
203614,Colin from Accounts,2022-12-01,"Harriet Dyer, Patrick Brammall",Comedia,7.509,/zYPRXAImgarNSKrwd4kXobjXQNQ.jpg,"Ashley y Gordon son dos humanos solteros (más o menos) complejos que se unen por un accidente automovilístico y un perro herido. Personas defectuosas y divertidas que se eligen entre sí y son lo suficientemente valientes como para mostrar su verdadero yo, con cicatrices y todo, mientras navegan juntos por la vida.",O
76796,Collateral,2018-02-12,"Carey Mulligan, Vineeta Rishi, Rob Jarvis, Nathaniel Martello-White, Ben Miles","Drama,Crimen,Misterio",6.417,/3ekqFDb0IbY7pJbL772TEs2GifX.jpg,"Collateral es una Miniserie de 4 capítulos que explora las consecuencias de un tiroteo que ocasionó la muerte de un repartidor de pizza. La detective Kip Glaspie (Mulligan) se niega a aceptar el asesinato como un acto de violencia al azar, y está decidida a descubrir si hay una verdad más oscura detrás.",J
74588,Conquistadores: Adventum,2017-10-09,"Nacho Acero, Paco Illescas, César Díaz Capilla, Eduardo Ruiz, Eduardo San Juan",Drama,6.8,/30AEXzzywyEjT6db6d3ZYoiIRyP.jpg,"Los primeros 30 años del descubrimiento y la conquista de América, desde que Cristóbal Colón partió de España en 1492 con tres carabelas hasta que Juan Sebastián Elcano completó la primera vuelta al mundo en 1522.",J
197248,Conversations with a Killer: The John Wayne Gacy Tapes,2022-04-20,"John Wayne Gacy, Sam Amirante, Greg Bedoe, Rafael Tovar, Mike Albrecht",Documental,7.4,/dSwfINzvtVJZYy1L7fsrRfOetAm.jpg,Compartía mesa y mantel con la élite. Se alimentaba de los más vulnerables. Bajo una máscara sonriente se ocultaba la horrenda maldad de un sádico asesino en serie.,O
128330,"Coppola, the Agent",2024-03-15,"Juan Minujín, Mónica Antonópulos, Joaquín Ferreira, Adabel Guerrero, Alan Sabbagh","Drama,Comedia",8.1,/1YjZ2U8m5hphz7RmEYmegQB0oTt.jpg,"Sigue la increíble y polémica vida de Guillermo Coppola, el legendario representante del futbolista Diego Armando Maradona.",O
2416,Count Duckula,1988-09-06,"David Jason, Jack May, Brian Trueman, Jimmy Hibbert, Barry Clayton","Animación,Kids,Comedia",7.924,/9J3vo4F3101rrGj18xrjpaTxjuk.jpg,"El Conde Pátula ha estado activo como un vampiro durante muchos siglos. Sólo podía ser destruido por la exposición a la luz solar o atravesándole el corazón con una estaca de madera. De hecho, Duckula ha muerto numerosas veces, pero siempre regresa a través de un ritual místico, que se realiza una vez cada siglo, cuando la Luna está situada en la Octava Casa de Acuario (la introducción de cada capítulo muestra el ritual de resurrección realizado por Igor). Cada vez que el vampiro resucita, posee poco o ningún recuerdo de su vida pasada, por lo que cada encarnación es libre de desarrollar su propia personalidad y perseguir sus propios intereses personales.",H
63646,Counterpart,2017-12-10,"J.K. Simmons, نازنین بنیادی, Harry Lloyd, Olivia Williams, Sara Serraiocco","Sci-Fi & Fantasy,Drama",7.467,/fVTpkoTkl7LJSoVCnuoHRPJvS4o.jpg,"Howard descubre que su organización oculta el acceso a una dimensión paralela viéndose envuelto en un mundo de intriga, dándose cuenta que solo puede confiar en una persona, su 'otro yo' de otra dimensión.",H
63646,Counterpart,2017-12-10,"J.K. Simmons, نازنین بنیادی, Harry Lloyd, Olivia Williams, Sara Serraiocco","Sci-Fi & Fantasy,Drama",7.467,/fVTpkoTkl7LJSoVCnuoHRPJvS4o.jpg,"Howard descubre que su organización oculta el acceso a una dimensión paralela viéndose envuelto en un mundo de intriga, dándose cuenta que solo puede confiar en una persona, su 'otro yo' de otra dimensión.",K
3611,Cow and Chicken,1997-09-16,"Charlie Adler, Candi Milo, Dee Bradley Baker, Michael Dorn","Animación,Comedia,Kids",7.082,/1vsIbN9FOsr97vIAGLYpRu7ZiSq.jpg,"La serie sigue las aventuras surrealistas de una vaca, llamada Vaca, y su hermano pollo, llamado Pollo. A menudo son rivalizados por 'Trasero Rojo', que se hace pasar por varios personajes para engañarlos.",G
259684,Cowboy Cartel,2024-08-01,,"Documental,Crimen",7.083,/qrT4s9PZaLYw61NWA29V1ApKyh9.jpg,Un agente novato del FBI descubre una operación de blanqueo de dinero en carreras de caballos y arriesga su vida para atrapar a los culpables: el cartel más letal de México.,O
67443,Crisis in Six Scenes,2016-09-30,"Woody Allen, Miley Cyrus, Elaine May, Rachel Brosnahan, John Magaro",Comedia,6.566,/fNb2QVOiqxmfDhn4r5F1zZRQog1.jpg,Crisis en seis escenas es una comedia ambientada en los alborotados años 60 en Estados Unidos y se centra en una familia de los suburbios de clase media la cual recibe una visita inesperada que cambiará sus vidas por completo.,J
138498,Cristóbal Balenciaga,2024-01-19,"Alberto San Juan, Thomas Coumans, Adam Quintero, Josean Bengoetxea, Cecilia Solaguren",Drama,7.206,/97Dtc3l0HbVurtTrQCcjNnK35pO.jpg,"Cristóbal Balenciaga debuta como diseñador en París, pero los diseños que en España marcaban tendencia no terminan de funcionar en el sofisticado imperio de la moda en el que Chanel, Dior y Givenchy marcan tendencia. Guiado por su obsesión por el control en todos los aspectos de su vida, Balenciaga definirá su estilo y acabará convirtiéndose en el más grande de todos.",O
259207,Critical: Between Life and Death,2025-07-23,,Documental,6.909,/7s25OHjyqVuNUNJcUlzhx5lgzJU.jpg,"Desde en las emergencias críticas hasta los quirófanos, esta serie documental acompaña a los centros de trauma de Londres mientras tratan a los heridos más graves.",P
58810,Crossbones,2014-05-30,"John Malkovich, Richard Coyle, Yasmine Al Massri, David Hoflin, Claire Foy",Drama,6.073,/l1FvNiEC61VvuNPkaKMseDXnDGc.jpg,"La historia tiene lugar en la isla de New Providence, en las Bahamas. Este lugar único de la piratería, los ladrones y criminales están dirigidos por el temible capitán pirata Edward Teach, conocido como Barbanegra. Sin embargo, un plan ha sido diseñado para destronar a Barbanegra. Un asesino, Tom Lowe, es enviado para ejecutar al líder de los piratas. Sin embargo, cuando se acerca Lowe a Barbanegra, empieza a admirar sus ideas y participación sin escrúpulos en la sociedad. Y, por supuesto, Lowe no será el único enemigo de Barbanegra.",G
79063,Cunk on...,2018-04-03,Diane Morgan,"Comedia,Documental",7.906,/2ZEZF2IVQkaAlfC8l3Oh7j8ZjDy.jpg,La emblemática productora de mockumentaries Philomena Cunk recorre la historia de Gran Bretaña y la Tierra.,N
4546,Curb Your Enthusiasm,2000-10-15,"Larry David, Jeff Garlin, Susie Essman, Cheryl Hines, JB Smoove",Comedia,8.051,/pjRRB1NCFJzCb0euvpia4rKDov1.jpg,"Hay personas que parecen haber sido maldecidas con la ley de Murphy: si algo tiene la posibilidad de salir mal, saldrá mal. Larry David se considera una de ellas. El creador y productor de Seinfield, una de los programas más laureados de la historia de la televisión, se interpreta a sí mismo en esta rompedora serie donde, en un ambiguo punto entre la realidad y la ficción, seguimos su día a día que se desarrolla entre celebridades y gente de la calle que nunca sabemos si están o no interpretando un guión. Somos así testigos de su peculiar y ácida visión de todo lo que le rodea y de su don para convertir situaciones cotidianas como ir al cine o atender una llamada telefónica en verdaderos despropósitos.",N
113988,DAHMER - Monster: The Jeffrey Dahmer Story,2022-09-21,"Evan Peters, Richard Jenkins, Molly Ringwald, Michael Learned, Niecy Nash","Crimen,Drama",8.0,/f2PVrphK0u81ES256lw3oAZuF3x.jpg,"A lo largo de más de 10 años, el asesino convicto Jeffrey Dahmer acabó con la vida de 17 chicos y hombres jóvenes. ¿Pero cómo logró eludir a la justicia tanto tiempo?",M
70523,Dark,2017-12-01,Louis Hofmann,"Crimen,Drama,Sci-Fi & Fantasy,Misterio",8.425,/wiiyc3m6HKaQhFBYeuM7ySCNQsG.jpg,"Tras la desaparición de un niño, cuatro familias desesperadas tratan de entender lo ocurrido a medida que van desvelando un retorcido misterio que abarca tres décadas.",K
156249,Das Boot,1985-02-24,"Jürgen Prochnow, Herbert Grönemeyer, Klaus Wennemann, Hubertus Bengsch, Martin Semmelrogge","Drama,War & Politics",8.607,/gFMCzmcEZVeujmrUuayIH8dQjPr.jpg,"Miniserie de TV (1985). 6 episodios. Versión extendida para la TV del clásico del cine de 1981 del mismo director (Wolfgang Petersen). Basada en la novela autobiográfica del fotógrafo alemán de la Segunda Guerra Mundial Lothar-Guenther Buchheim, Das Boot sigue la vida del intrépido capitán del U-96 (Jürgen Prochnow) y su tripulación inexperta mientras navegan las aguas del Atlántico y el Mediterráneo en busca de barcos aliados, convirtiéndose en cazador y presa.",K
81357,Dead to Me,2019-05-03,"Christina Applegate, Linda Cardellini, James Marsden, Luke Roessler, Sam McCarthy","Drama,Comedia,Crimen",7.314,/mAj18PHeACxqcrEus4pD8pksRmB.jpg,"Jen, una viuda sin filtro, busca a la persona que atropelló a su marido y lo dejó tirado. Judy, optimista y rara, oculta algo. Amigas instantáneas. Pronóstico reservado.",J
41956,Death in Paradise,2011-10-25,"Don Warrington, Élisabeth Bourgine, Shantol Jackson, Don Gilet, Shaquille Ali-Yebuah","Comedia,Crimen,Drama,Misterio",7.431,/u7t6vCyqAdD5hE4eEfTrZmVljDi.jpg,"La historia se centra en el personaje de Richard Poole, un policía inglés con muy poco sentido del humor y de carácter huraño que llega la ficticia isla caribeña de Saint-Marie para resolver el asesinato de un compañero. Tras resolver el crimen, recibirá una recompensa inesperada y no deseada: un puesto de trabajo como Inspector Jefe de la policía local. Al principio de la temporada, esta premisa se repite con el detective Humphrey Goodman sustituyendo a su antecesor en el cargo.",I
13916,Death Note,2006-10-04,"Mamoru Miyano, 中村獅童, Aya Hirano, Kappei Yamaguchi, Kimiko Saito","Animación,Misterio,Sci-Fi & Fantasy",8.619,/iigTJJskR1PcjjXqxdyJwVB3BoU.jpg,"Light Yagami, un estudiante japonés, encuentra un cuaderno llamado Death Note que permite matar a cualquier persona cuyo nombre se escriba en él. Usando este poder, decide crear un mundo 'perfecto' eliminando a los criminales. Sin embargo, su plan empieza a torcerse cuando L, un brillante detective, intenta descifrar el misterio que rodea a todas estas muertes.",O
